User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Product,User_Favourite_Subcategory,Purchase_Avg
51-55,F,1,C,4,19,P00083865,7.0,14594.451612903225
36-45,M,1,B,3,12,P00013089,45.0,7558.615384615385
0-17,M,0,A,2,17,P00007722,8.0,5975.45
26-35,M,0,A,3,20,P00000772,14.0,12597.3
55+,F,1,C,1,17,P00004403,32.0,567.6
46-50,F,1,B,4,3,P00037915,42.0,13648.875
26-35,M,0,A,3,3,P00008627,21.0,7609.5
36-45,M,0,A,4,11,P00078160,28.0,5964.142857142857
0-17,M,0,A,3,17,P00011460,42.0,2548.133333333333
18-25,M,0,A,2,3,P00007789,36.0,3013.5384615384614
26-35,M,0,A,5+,11,P00080694,40.0,7066.833333333333
18-25,M,0,A,3,15,P00004405,40.0,2508.294117647059
26-35,M,0,B,2,16,P00002627,40.0,4546.6
26-35,M,0,A,4,13,P00036562,18.0,13342.69696969697
26-35,M,0,A,4,3,P00050176,20.0,5244.795454545455
36-45,M,1,A,4,8,P00009159,40.0,5630.372093023256
0-17,M,0,A,2,3,P00004002,12.0,3886.3125
51-55,F,1,B,5+,1,P00002733,36.0,7256.8125
46-50,F,1,B,1,20,P00001575,20.0,12377.285714285714
55+,F,1,C,5+,11,P00080803,7.0,7567.38
26-35,M,0,B,5+,4,P00006011,6.0,2259.5625
55+,F,1,C,5+,12,P00044914,35.0,6798.840909090909
51-55,F,1,B,4,3,P00054882,36.0,5521.926829268293
36-45,M,0,A,2,3,P00003658,36.0,6036.62
51-55,F,1,C,1,7,P00004604,20.0,6839.055555555556
26-35,M,0,A,4,3,P00001575,36.0,12904.166666666666
46-50,F,1,B,4,15,P00031698,18.0,2709.705882352941
26-35,M,0,A,4,1,P00029768,36.0,8741.938775510203
51-55,F,1,C,1,17,P00001398,30.0,3190.4
55+,F,1,C,2,17,P00012904,18.0,4221.0
51-55,F,1,C,4,11,P00069204,20.0,5195.4
51-55,F,1,B,3,10,P00038907,10.0,7663.7441860465115
36-45,M,1,A,3,16,P00001976,45.0,10658.457142857143
51-55,F,1,C,1,10,P00004424,14.0,3956.277777777778
46-50,F,1,B,3,3,P00034723,36.0,8749.30612244898
36-45,M,0,A,5+,3,P00051459,12.0,9936.36
36-45,M,0,A,5+,3,P00070856,7.0,9391.6875
0-17,M,0,A,4,17,P00005451,4.0,3045.6153846153848
51-55,F,1,B,2,3,P00003982,12.0,12820.808510638299
18-25,M,0,A,2,3,P00004606,44.0,6142.142857142857
46-50,F,1,B,1,4,P00003451,4.0,2831.4666666666667
36-45,M,1,A,2,3,P00007232,28.0,13726.34090909091
46-50,M,1,A,4,3,P00088724,27.0,8244.45
51-55,F,1,C,4,6,P00047008,7.0,6231.163265306122
18-25,M,0,A,1,16,P00014071,4.0,5350.909090909091
46-50,M,1,B,5+,3,P00001156,10.0,7052.8
18-25,M,0,A,2,3,P00001853,27.0,8051.9375
26-35,M,0,A,5+,3,P00004270,40.0,9943.970588235294
36-45,F,1,B,2,5,P00007652,32.0,2823.5
36-45,F,1,B,2,7,P00000070,7.0,6698.214285714285
36-45,M,1,A,3,20,P00029336,7.0,12269.191489361701
55+,F,1,C,1,5,P00001398,4.0,2554.15
46-50,F,1,B,2,3,P00023477,42.0,12296.645833333334
51-55,F,1,B,5+,11,P00023511,27.0,7169.888888888889
0-17,M,0,A,1,15,P00003852,16.0,3121.3076923076924
36-45,M,1,A,1,3,P00037915,10.0,11979.72972972973
46-50,F,1,B,3,15,P00001085,28.0,4151.055555555556
36-45,M,1,A,5+,3,P00062696,20.0,12223.333333333334
55+,F,1,C,2,12,P00000610,10.0,6867.64705882353
46-50,M,1,B,5+,3,P00000573,36.0,6021.8125
46-50,M,1,B,2,3,P00023709,18.0,15863.4
51-55,F,1,B,4,11,P00000925,18.0,7528.63829787234
18-25,M,0,A,1,5,P00000936,4.0,5191.222222222223
26-35,M,0,A,2,3,P00035438,28.0,9913.318181818182
46-50,F,1,B,2,5,P00039189,24.0,3539.0526315789475
46-50,F,1,B,2,5,P00000404,40.0,3886.4736842105262
46-50,M,1,B,2,3,P00000101,40.0,7672.025
18-25,M,0,A,2,3,P00010326,18.0,3081.4615384615386
26-35,M,0,A,1,3,P00000953,7.0,11377.333333333334
18-25,M,0,A,4,6,P00047580,7.0,8213.785714285714
36-45,M,1,A,3,3,P00083865,9.0,11489.628571428571
36-45,M,0,B,1,8,P00000205,36.0,2702.818181818182
51-55,F,1,C,4,12,P00023709,18.0,6563.58
36-45,M,1,A,1,13,P00081166,36.0,12132.022727272728
0-17,M,0,A,5+,10,P00002052,6.0,4392.421052631579
55+,F,1,C,5+,3,P00002627,27.0,5100.872340425532
46-50,M,1,B,4,10,P00000105,14.0,6092.857142857143
55+,F,1,C,4,3,P00057578,20.0,6911.304347826087
51-55,F,1,C,4,6,P00000101,9.0,10174.235294117647
26-35,M,0,A,3,3,P00029964,11.0,14130.765957446809
36-45,M,0,A,5+,7,P00008171,27.0,8120.4375
0-17,M,0,A,1,1,P00000953,18.0,3928.9444444444443
36-45,M,1,A,5+,3,P00020682,35.0,11810.864864864865
18-25,M,0,A,3,10,P00006962,44.0,3019.9285714285716
51-55,F,1,C,3,13,P00055038,20.0,10124.21875
55+,F,1,C,4,3,P00040400,20.0,5994.761904761905
18-25,M,0,A,1,5,P00009929,40.0,3029.2105263157896
26-35,M,0,A,3,13,P00066727,24.0,12459.066666666668
51-55,F,1,C,5+,3,P00003936,7.0,11801.90243902439
36-45,M,1,A,4,3,P00066771,35.0,14863.5
46-50,M,1,B,5+,3,P00007992,9.0,9047.8125
55+,F,1,C,5+,12,P00019538,28.0,6056.0
46-50,M,1,A,5+,3,P00000101,21.0,12161.486486486487
46-50,F,1,B,4,20,P00060293,9.0,11392.6
55+,F,1,C,4,8,P00084278,20.0,6863.979166666667
46-50,M,1,B,5+,12,P00003708,36.0,7258.958333333333
46-50,M,1,A,5+,3,P00020192,40.0,6822.38
46-50,F,1,B,1,1,P00006540,21.0,4810.727272727273
26-35,M,0,B,1,17,P00000404,36.0,6591.285714285715
55+,F,1,C,4,3,P00067491,42.0,7254.571428571428
46-50,M,1,B,5+,3,P00057153,9.0,5904.367346938776
36-45,M,1,A,3,19,P00005818,10.0,15548.682926829268
36-45,M,0,A,5+,11,P00001029,42.0,7264.795454545455
36-45,M,0,B,1,10,P00003708,20.0,7341.0526315789475
51-55,F,1,C,4,11,P00001853,45.0,7133.214285714285
46-50,F,1,B,5+,11,P00001039,42.0,9563.277777777777
55+,F,1,C,4,3,P00010535,36.0,5191.191489361702
26-35,M,0,A,4,3,P00039777,7.0,8218.770833333334
51-55,F,1,C,2,1,P00014911,18.0,4444.363636363636
55+,F,1,C,4,3,P00000070,10.0,7635.2
26-35,M,0,A,4,17,P00000370,10.0,6530.880952380952
55+,F,1,C,2,10,P00007153,12.0,4190.473684210527
51-55,F,1,B,1,17,P00000610,42.0,6442.125
36-45,M,1,A,5+,3,P00000947,13.0,12530.1
51-55,F,1,B,3,8,P00000238,10.0,7231.75
18-25,M,0,A,1,3,P00037995,4.0,5227.0526315789475
51-55,F,1,C,3,3,P00076664,27.0,5959.28
26-35,M,0,A,1,3,P00023520,11.0,13408.093023255815
55+,F,1,C,1,10,P00006470,4.0,8499.125
55+,F,1,C,2,10,P00004398,4.0,3027.5
51-55,F,1,B,5+,12,P00028620,9.0,6970.775510204082
26-35,M,0,A,4,3,P00008655,21.0,5884.854166666667
55+,F,1,C,1,3,P00028271,20.0,11457.162162162162
36-45,M,0,A,5+,3,P00029336,36.0,11618.173913043478
26-35,M,0,A,5+,11,P00000925,20.0,6559.684210526316
26-35,M,0,A,5+,12,P00073081,7.0,7156.418604651163
36-45,M,0,B,3,15,P00001282,18.0,7087.789473684211
36-45,M,1,A,1,3,P00006347,7.0,10997.027027027027
55+,F,1,C,1,20,P00056859,24.0,12357.54
26-35,M,0,A,1,3,P00003382,3.0,11118.583333333334
26-35,M,0,A,4,3,P00001069,20.0,7023.714285714285
51-55,F,1,C,1,10,P00001575,12.0,8247.0
46-50,F,1,B,4,3,P00004270,40.0,10979.489795918367
36-45,F,1,B,4,11,P00004977,27.0,8406.421052631578
55+,F,1,C,1,3,P00048097,22.0,13402.744186046511
55+,F,1,C,4,3,P00000936,18.0,5458.243902439024
51-55,F,1,C,5+,11,P00000809,40.0,7754.804347826087
36-45,M,0,A,4,3,P00078160,18.0,4779.121951219512
51-55,F,1,B,4,3,P00040834,27.0,5904.365853658536
55+,F,1,C,5+,3,P00070642,36.0,6536.658536585366
46-50,M,1,A,1,13,P00004649,20.0,11470.53488372093
55+,F,1,C,1,11,P00005261,7.0,8672.923076923076
51-55,F,1,C,1,4,P00031455,16.0,2672.9444444444443
26-35,M,0,A,5+,3,P00001790,20.0,11171.32558139535
26-35,M,0,A,4,20,P00000404,10.0,11370.055555555555
26-35,M,0,A,2,18,P00000549,10.0,13275.642857142857
0-17,M,0,A,1,4,P00056267,20.0,2603.846153846154
51-55,F,1,C,3,3,P00096342,21.0,13310.2
46-50,M,1,A,5+,3,P00022259,30.0,8576.46
51-55,F,1,B,5+,13,P00003018,30.0,12966.05
55+,F,1,C,1,5,P00007652,30.0,3837.5
18-25,M,0,A,2,17,P00020075,18.0,2685.076923076923
51-55,F,1,C,1,3,P00001156,24.0,3133.6666666666665
51-55,F,1,C,5+,3,P00064966,21.0,7069.454545454545
46-50,M,1,B,4,10,P00001790,18.0,7408.2040816326535
51-55,F,1,C,1,10,P00000285,6.0,4484.428571428572
36-45,M,1,A,3,3,P00000148,20.0,10936.479166666666
46-50,F,1,C,1,5,P00000947,9.0,2980.0
26-35,M,0,A,4,18,P00006980,30.0,12316.064516129032
46-50,F,1,B,1,3,P00000101,42.0,12856.047619047618
18-25,M,0,A,2,11,P00039576,14.0,9708.666666666666
46-50,F,1,B,5+,3,P00001409,12.0,11829.265306122448
26-35,M,0,B,1,15,P00013564,28.0,5427.454545454545
51-55,F,1,C,2,11,P00003982,7.0,6960.9473684210525
46-50,M,1,B,5+,17,P00056964,36.0,6897.84
51-55,F,1,B,4,11,P00035438,18.0,6769.217391304348
55+,F,1,C,2,10,P00016633,14.0,6917.7692307692305
51-55,F,1,C,2,12,P00021034,6.0,2598.0
55+,F,1,C,3,3,P00028620,10.0,6551.085106382979
26-35,M,0,A,5+,19,P00054273,7.0,11304.833333333334
46-50,F,1,B,4,3,P00022401,42.0,12077.125
36-45,M,0,A,3,3,P00043024,12.0,12221.767441860466
55+,F,1,C,2,2,P00003708,20.0,6731.133333333333
26-35,M,0,A,4,3,P00000953,18.0,4936.061224489796
55+,F,1,C,2,11,P00089916,20.0,6643.767441860465
36-45,F,1,B,1,10,P00004622,16.0,7614.090909090909
18-25,M,0,A,1,17,P00009405,40.0,6232.95
36-45,M,0,A,5+,8,P00051064,42.0,6640.895833333333
36-45,M,1,A,5+,3,P00000718,40.0,6572.1
0-17,M,0,A,1,12,P00008564,24.0,3961.6
18-25,M,0,A,1,17,P00005612,40.0,4153.470588235294
26-35,M,0,B,1,11,P00012783,40.0,3408.6428571428573
46-50,F,1,B,2,20,P00068100,21.0,11970.484848484848
26-35,M,0,A,2,16,P00006980,12.0,1954.8333333333333
26-35,M,0,A,3,3,P00000101,7.0,6761.775510204082
55+,F,1,C,3,17,P00046987,20.0,2475.0
51-55,F,1,C,2,4,P00001457,12.0,6739.4
46-50,M,1,A,2,3,P00005818,9.0,15097.9
55+,F,1,C,1,4,P00024302,6.0,3778.2727272727275
26-35,M,0,A,4,12,P00009405,10.0,7631.0526315789475
36-45,M,0,A,4,3,P00003451,20.0,11215.513513513513
36-45,M,0,A,4,8,P00002387,40.0,6172.613636363636
18-25,M,0,A,5+,4,P00003426,42.0,2677.529411764706
36-45,M,1,A,1,19,P00091846,42.0,11952.228571428572
55+,F,1,C,5+,2,P00000070,10.0,6745.555555555556
18-25,M,0,A,1,5,P00005057,20.0,3473.75
26-35,M,0,A,2,3,P00000526,13.0,13201.233333333334
36-45,F,1,B,2,10,P00009923,10.0,3453.777777777778
55+,F,1,C,4,20,P00006613,42.0,11295.309523809523
0-17,M,0,A,2,16,P00002815,28.0,2371.8571428571427
26-35,M,0,B,1,17,P00002815,42.0,3367.6315789473683
55+,F,1,C,3,3,P00059396,20.0,11151.27659574468
55+,F,1,C,2,16,P00021096,12.0,3793.5454545454545
55+,F,1,C,3,3,P00025310,9.0,7467.046511627907
51-55,F,1,B,1,3,P00004907,18.0,9570.0
26-35,M,0,A,4,18,P00005818,21.0,14237.292682926829
36-45,M,0,A,1,11,P00002379,7.0,7751.333333333333
46-50,F,1,B,1,12,P00001853,20.0,5768.285714285715
36-45,M,1,A,4,3,P00000247,20.0,15833.1
26-35,M,0,B,2,4,P00005612,32.0,3952.875
36-45,M,0,A,4,3,P00087488,7.0,10298.541666666666
46-50,F,1,B,1,3,P00016051,18.0,2187.909090909091
46-50,F,1,B,4,17,P00059396,42.0,10690.291666666666
46-50,M,1,A,1,18,P00055045,42.0,14287.8125
36-45,M,0,A,2,19,P00000947,13.0,12991.64705882353
46-50,F,1,B,1,4,P00012963,18.0,3618.4545454545455
46-50,M,1,A,1,3,P00004232,10.0,12868.21875
46-50,M,1,B,4,3,P00000404,35.0,7164.454545454545
46-50,M,1,A,2,3,P00090195,7.0,7618.708333333333
26-35,M,0,A,1,18,P00047674,12.0,13095.166666666666
46-50,M,1,B,5+,3,P00004082,27.0,6997.025
36-45,F,1,B,2,5,P00005254,6.0,5741.125
36-45,M,0,A,5+,3,P00072425,42.0,7177.162790697675
55+,F,1,C,4,3,P00086191,28.0,8365.666666666666
51-55,F,1,B,5+,3,P00069589,40.0,6215.24
18-25,M,0,A,1,5,P00010737,40.0,2260.3888888888887
36-45,M,0,A,5+,6,P00005057,9.0,7095.5
46-50,M,1,B,4,10,P00000770,24.0,7906.791666666667
55+,F,1,C,2,16,P00004398,6.0,6161.777777777777
26-35,M,0,A,3,3,P00000573,30.0,8323.416666666666
55+,F,1,C,4,18,P00043152,12.0,13255.36170212766
26-35,M,0,A,1,3,P00001575,10.0,10681.5
36-45,M,0,A,5+,3,P00000070,7.0,6316.285714285715
0-17,M,0,A,2,15,P00001085,18.0,5784.411764705882
36-45,M,1,A,5+,13,P00022401,35.0,11498.24
46-50,M,1,B,5+,3,P00022414,9.0,6991.609756097561
36-45,M,1,A,2,3,P00083259,44.0,13367.659574468085
36-45,M,0,B,3,4,P00000221,30.0,4953.214285714285
0-17,M,0,A,2,10,P00001790,18.0,3173.7894736842104
55+,F,1,C,2,1,P00007161,30.0,11191.333333333334
36-45,M,1,A,2,3,P00000101,35.0,11420.897435897436
51-55,F,1,C,2,17,P00007851,30.0,4754.214285714285
36-45,F,1,B,4,3,P00018793,36.0,8849.76923076923
26-35,M,0,B,1,4,P00018050,18.0,2733.7
51-55,F,1,B,1,12,P00027739,45.0,11799.475
26-35,M,0,A,4,11,P00002627,9.0,6371.75
55+,F,1,C,2,15,P00000404,20.0,6351.684210526316
55+,F,1,C,1,19,P00004358,21.0,12105.972222222223
46-50,F,1,C,1,10,P00009954,4.0,2218.266666666667
46-50,F,1,B,1,3,P00000770,28.0,9744.317073170732
55+,F,1,C,2,10,P00000610,6.0,3361.85
46-50,F,1,C,1,5,P00003745,4.0,2866.7
55+,F,1,C,5+,3,P00000925,30.0,6605.666666666667
51-55,F,1,B,5+,3,P00003453,28.0,9787.133333333333
36-45,M,1,A,4,3,P00001575,21.0,12019.08695652174
46-50,F,1,B,1,4,P00005394,42.0,4452.7692307692305
46-50,F,1,B,2,8,P00001398,21.0,6733.3
46-50,M,1,A,4,12,P00019435,21.0,7295.604651162791
51-55,F,1,B,5+,3,P00022301,7.0,5930.177777777778
36-45,M,0,B,5+,5,P00027405,20.0,5370.181818181818
55+,F,1,C,1,10,P00031423,27.0,6784.224489795918
55+,F,1,C,1,7,P00004405,20.0,6700.888888888889
36-45,F,1,B,2,1,P00001409,4.0,6328.066666666667
0-17,M,0,A,2,10,P00005627,24.0,5201.6
51-55,F,1,C,1,3,P00005261,18.0,9141.35
51-55,F,1,B,4,3,P00078560,21.0,6948.674418604651
0-17,M,0,A,3,4,P00005873,12.0,2957.0
26-35,M,0,A,2,5,P00002152,42.0,5207.0
51-55,F,1,C,3,10,P00007923,16.0,3897.8
26-35,M,0,A,5+,3,P00002264,7.0,13533.233333333334
26-35,M,0,A,5+,11,P00000743,40.0,11191.625
51-55,F,1,B,4,3,P00046993,20.0,8357.39534883721
18-25,M,0,A,2,10,P00010945,40.0,3100.3888888888887
26-35,M,0,A,1,10,P00006275,28.0,5391.5
51-55,F,1,C,4,3,P00019234,6.0,6397.133333333333
46-50,M,1,B,5+,7,P00004752,20.0,7430.674418604651
51-55,F,1,C,5+,4,P00000148,27.0,4126.235294117647
0-17,M,0,A,4,4,P00014665,10.0,4312.5
55+,F,1,C,4,3,P00004130,20.0,8860.39534883721
51-55,F,1,B,1,3,P00093027,40.0,11604.488888888889
55+,F,1,C,1,11,P00035763,18.0,5973.666666666667
0-17,M,0,A,2,4,P00017709,30.0,1353.3846153846155
36-45,M,1,A,1,19,P00094639,18.0,10284.975
36-45,M,1,A,1,3,P00063082,20.0,14591.8
46-50,F,1,B,5+,3,P00000238,9.0,6313.55
26-35,M,0,A,4,7,P00012667,35.0,7665.363636363636
55+,F,1,C,5+,3,P00003382,9.0,11728.8125
26-35,M,0,B,4,17,P00026682,3.0,3853.714285714286
46-50,F,1,C,1,17,P00013896,4.0,3224.8
51-55,F,1,B,1,20,P00000101,42.0,12285.447368421053
0-17,M,0,A,3,4,P00004752,20.0,3848.3076923076924
51-55,F,1,C,3,6,P00012180,10.0,10437.823529411764
51-55,F,1,B,4,10,P00002379,42.0,6865.825
18-25,M,0,A,2,3,P00001110,35.0,4478.9
26-35,M,0,B,1,17,P00002370,14.0,6974.9473684210525
36-45,M,0,B,2,5,P00019026,44.0,1263.0
36-45,M,0,B,4,4,P00012412,32.0,4688.222222222223
51-55,F,1,C,4,3,P00028174,9.0,8781.386363636364
51-55,F,1,B,4,3,P00003072,9.0,6406.111111111111
26-35,M,0,A,5+,3,P00000947,44.0,12334.454545454546
36-45,M,1,A,4,11,P00000925,20.0,9035.978260869566
51-55,F,1,B,3,20,P00024866,30.0,15892.113636363636
51-55,F,1,C,2,17,P00062668,20.0,6133.153846153846
46-50,F,1,B,5+,8,P00047292,12.0,13192.67441860465
26-35,M,0,A,3,8,P00001575,42.0,11301.040816326531
26-35,M,0,B,5+,7,P00015350,18.0,6014.833333333333
46-50,M,1,B,5+,12,P00066708,9.0,6593.458333333333
51-55,F,1,B,4,3,P00001069,10.0,7834.466666666666
46-50,F,1,B,1,3,P00030785,40.0,5767.0
46-50,M,1,B,3,13,P00059569,36.0,12885.020833333334
55+,F,1,C,1,5,P00003072,44.0,626.0
18-25,M,0,A,4,4,P00000101,24.0,4950.818181818182
36-45,F,1,B,1,4,P00004403,42.0,4186.5
46-50,M,1,B,4,3,P00001282,42.0,7091.1875
55+,F,1,C,4,11,P00000953,40.0,7419.755102040816
46-50,F,1,C,2,16,P00005627,44.0,4150.357142857143
46-50,F,1,B,3,20,P00012609,20.0,11061.473684210527
0-17,M,0,A,5+,16,P00023219,32.0,3854.7
51-55,F,1,B,5+,17,P00004232,40.0,5683.023255813953
26-35,M,0,A,2,3,P00007255,20.0,13596.3
51-55,F,1,B,4,3,P00065500,40.0,6160.977272727273
46-50,F,1,B,2,3,P00086361,10.0,13294.4
51-55,F,1,C,1,3,P00000101,7.0,10653.804347826086
46-50,F,1,B,2,9,P00006275,40.0,5274.818181818182
18-25,M,0,A,4,10,P00001398,6.0,5682.64705882353
46-50,M,1,B,4,3,P00004622,40.0,12935.875
51-55,F,1,C,2,10,P00009145,5.0,2708.0
26-35,M,0,A,5+,4,P00004082,35.0,6237.8
46-50,F,1,C,1,3,P00012057,44.0,7295.444444444444
0-17,M,0,A,1,5,P00000772,20.0,2871.0666666666666
46-50,F,1,C,2,12,P00010786,6.0,8855.866666666667
55+,F,1,C,2,20,P00005261,7.0,14696.783783783783
26-35,M,0,A,2,3,P00004752,40.0,12875.92
26-35,M,0,A,5+,3,P00001853,27.0,12394.085714285715
18-25,M,0,A,1,16,P00012510,30.0,2031.1666666666667
26-35,M,0,A,5+,12,P00001853,21.0,8505.157894736842
36-45,M,1,A,3,19,P00000404,11.0,14363.574468085106
46-50,F,1,B,5+,16,P00003852,7.0,8230.92857142857
51-55,F,1,B,4,12,P00028828,21.0,7380.14
26-35,M,0,A,2,1,P00085214,9.0,6176.578947368421
51-55,F,1,C,1,16,P00000743,6.0,4832.5
36-45,M,1,A,2,3,P00005261,13.0,14139.136363636364
55+,F,1,C,4,5,P00019514,42.0,2860.2
36-45,M,0,A,5+,3,P00037299,20.0,12782.74
36-45,F,1,B,1,16,P00007923,42.0,5716.588235294118
51-55,F,1,C,1,4,P00000070,24.0,2247.875
26-35,M,0,A,3,3,P00096342,13.0,11730.0
51-55,F,1,B,4,6,P00012967,7.0,7658.625
55+,F,1,C,1,17,P00003448,6.0,4599.214285714285
26-35,M,0,B,1,5,P00093951,4.0,4315.714285714285
51-55,F,1,B,5+,3,P00097920,7.0,6212.6511627906975
26-35,M,0,A,1,10,P00003936,4.0,1597.5294117647059
55+,F,1,C,5+,1,P00049531,30.0,7132.764705882353
55+,F,1,C,2,3,P00012283,30.0,6731.0
0-17,M,0,A,2,10,P00000221,36.0,6019.588235294118
26-35,M,0,B,1,10,P00000101,40.0,4998.25
36-45,M,1,A,3,3,P00004907,40.0,12234.444444444445
18-25,M,0,A,2,10,P00000205,18.0,1972.625
18-25,M,0,A,1,17,P00004752,9.0,2619.5333333333333
55+,F,1,C,2,3,P00000526,36.0,6517.234042553191
18-25,M,0,A,1,5,P00007435,25.0,4939.263157894737
0-17,M,0,A,2,4,P00003003,40.0,3489.25
26-35,M,0,A,5+,13,P00029336,42.0,12401.866666666667
51-55,F,1,C,2,16,P00000101,36.0,3277.0
36-45,F,1,B,2,16,P00001576,12.0,3185.8947368421054
51-55,F,1,C,4,14,P00000215,14.0,9154.0625
55+,F,1,C,2,5,P00014027,30.0,4996.684210526316
46-50,M,1,B,4,3,P00058904,42.0,11725.74358974359
46-50,F,1,B,3,19,P00053512,28.0,13328.333333333334
55+,F,1,C,2,17,P00001794,20.0,4634.461538461538
51-55,F,1,C,5+,18,P00072382,20.0,10941.162790697674
51-55,F,1,B,3,12,P00005057,35.0,7755.5
46-50,M,1,A,4,12,P00001790,42.0,6921.181818181818
46-50,M,1,B,2,13,P00004649,14.0,13089.102564102564
55+,F,1,C,5+,11,P00015713,36.0,9554.90909090909
18-25,M,0,A,3,5,P00015158,20.0,3388.9444444444443
36-45,F,1,B,2,10,P00007435,36.0,5179.882352941177
26-35,M,0,A,3,3,P00059569,7.0,13417.478260869566
36-45,F,1,B,1,10,P00007153,18.0,3304.5
0-17,M,0,A,1,17,P00005871,6.0,2221.6470588235293
51-55,F,1,C,4,4,P00012964,16.0,2352.6666666666665
0-17,M,0,A,1,10,P00005819,20.0,6659.526315789473
0-17,M,0,A,2,3,P00001156,20.0,3952.6923076923076
51-55,F,1,C,4,11,P00092059,27.0,6200.891304347826
55+,F,1,C,4,3,P00000221,42.0,7184.083333333333
55+,F,1,C,4,8,P00000070,35.0,5915.111111111111
36-45,F,1,B,1,5,P00000610,27.0,6007.454545454545
55+,F,1,C,4,10,P00010231,36.0,6989.3488372093025
46-50,M,1,B,5+,3,P00029278,18.0,5965.62
46-50,F,1,B,4,19,P00013633,10.0,9482.093023255815
55+,F,1,C,5+,17,P00001409,7.0,7575.78
51-55,F,1,C,1,1,P00001409,20.0,5838.3
26-35,M,0,A,5+,11,P00000105,20.0,5489.45652173913
51-55,F,1,B,4,12,P00000215,42.0,7503.5952380952385
36-45,M,0,A,5+,3,P00025226,21.0,12590.229166666666
51-55,F,1,C,1,4,P00000953,40.0,3486.8333333333335
51-55,F,1,B,1,3,P00038508,20.0,14033.317073170732
0-17,M,0,A,1,16,P00002538,20.0,4833.055555555556
26-35,M,0,A,3,3,P00078799,21.0,13098.520833333334
18-25,M,0,A,4,4,P00001621,4.0,3847.0
46-50,F,1,C,2,16,P00003492,24.0,2855.1428571428573
55+,F,1,C,2,4,P00000526,4.0,845.1176470588235
51-55,F,1,B,2,3,P00004606,10.0,6536.825
26-35,M,0,A,3,3,P00001409,20.0,12090.591836734693
55+,F,1,C,1,3,P00011222,16.0,6222.166666666667
26-35,M,0,B,1,16,P00004631,4.0,4993.65
26-35,M,0,A,2,18,P00007161,10.0,11495.351351351352
26-35,M,0,A,4,3,P00003982,10.0,12292.09090909091
55+,F,1,C,1,16,P00007652,28.0,4224.277777777777
36-45,M,1,A,5+,3,P00004907,20.0,10880.488372093023
36-45,M,1,A,4,3,P00070476,7.0,12211.452380952382
51-55,F,1,B,5+,8,P00047580,10.0,5921.355555555556
51-55,F,1,C,5+,10,P00015158,6.0,4805.0
55+,F,1,C,2,3,P00018406,40.0,5868.608695652174
51-55,F,1,C,2,10,P00011524,6.0,4814.941176470588
55+,F,1,C,2,5,P00018666,4.0,3541.3076923076924
46-50,M,1,B,5+,11,P00014882,7.0,5797.977272727273
36-45,M,0,A,2,3,P00002052,14.0,11033.318181818182
36-45,M,1,A,1,20,P00091846,21.0,17231.13888888889
36-45,M,0,B,1,4,P00000148,27.0,3631.176470588235
46-50,F,1,B,1,3,P00024450,12.0,4166.615384615385
51-55,F,1,B,4,3,P00004270,27.0,8929.925
18-25,M,0,A,5+,3,P00003982,45.0,8710.6875
26-35,M,0,A,2,13,P00001853,21.0,11553.53488372093
36-45,M,1,A,1,18,P00007305,20.0,11928.666666666666
46-50,F,1,B,4,12,P00009397,9.0,8099.066666666667
46-50,M,1,A,3,3,P00001575,14.0,10728.142857142857
18-25,M,0,A,1,2,P00002733,14.0,5455.642857142857
51-55,F,1,B,4,14,P00000215,42.0,6247.153846153846
51-55,F,1,C,3,3,P00000404,14.0,12446.323529411764
51-55,F,1,C,2,5,P00000718,24.0,5839.266666666666
46-50,F,1,B,1,3,P00002052,21.0,12998.818181818182
26-35,M,0,A,3,3,P00001790,20.0,10191.860465116279
46-50,F,1,B,3,11,P00008666,10.0,6093.6
46-50,F,1,B,3,11,P00004898,21.0,10597.07142857143
55+,F,1,C,5+,3,P00016536,7.0,4572.42
51-55,F,1,C,2,3,P00009923,42.0,10943.073170731708
51-55,F,1,C,1,3,P00003745,9.0,7963.5625
55+,F,1,C,5+,12,P00001853,40.0,8153.476190476191
18-25,M,0,A,1,10,P00032030,28.0,4048.3636363636365
51-55,F,1,C,5+,12,P00001383,14.0,6491.880952380952
46-50,F,1,B,2,11,P00004130,36.0,5663.071428571428
51-55,F,1,B,5+,3,P00063630,28.0,12875.511111111111
0-17,M,0,A,3,5,P00000936,36.0,1886.375
55+,F,1,C,4,3,P00020109,40.0,6128.380952380952
46-50,M,1,B,5+,3,P00002469,18.0,4898.8536585365855
36-45,M,0,B,1,16,P00071849,28.0,2419.5555555555557
26-35,M,0,A,5+,12,P00005057,7.0,6141.90243902439
36-45,M,1,A,3,12,P00000404,20.0,6968.954545454545
55+,F,1,C,4,3,P00008197,21.0,12893.265306122448
26-35,M,0,A,1,3,P00055340,7.0,12795.36170212766
46-50,F,1,B,2,4,P00008948,4.0,6741.555555555556
51-55,F,1,B,1,3,P00014993,44.0,11422.29411764706
26-35,M,0,B,1,5,P00003525,36.0,2048.3
55+,F,1,C,5+,3,P00013845,18.0,6116.833333333333
46-50,M,1,B,3,1,P00002152,30.0,4843.95744680851
26-35,M,0,B,1,16,P00023437,6.0,3696.25
26-35,M,0,A,3,17,P00001794,7.0,7399.066666666667
55+,F,1,C,2,1,P00035025,18.0,6973.4375
