User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Category_Ratio,User_Favourite_Product,User_Favourite_Product_Ratio,User_Favourite_Subcategory,User_Favourite_Subcategory_Ratio,User_Purchase_Std,Purchase_Avg
55+,F,1,C,4,2,0.13333333333333333,P00019758,0.044444444444444446,30.0,0.15555555555555556,6117.33995154988,6594.688888888889
46-50,F,1,B,2,7,0.15789473684210525,P00004082,0.05263157894736842,14.0,0.15789473684210525,5793.605525776164,9831.894736842105
51-55,F,1,C,5+,3,0.13333333333333333,P00001029,0.022222222222222223,7.0,0.1111111111111111,7070.161601599166,8142.866666666667
26-35,M,0,A,5+,12,0.10869565217391304,P00000101,0.021739130434782608,45.0,0.08695652173913043,6661.129539538476,6976.45652173913
51-55,F,1,C,2,17,0.23529411764705882,P00000795,0.058823529411764705,6.0,0.17647058823529413,3729.2463962338998,2334.0588235294117
46-50,F,1,B,1,18,0.15625,P00077084,0.0625,14.0,0.09375,10089.748012644784,11934.40625
36-45,F,1,B,1,10,0.25,P00005857,0.05,12.0,0.15,3991.520439434208,3896.05
55+,F,1,C,3,3,0.16666666666666666,P00062501,0.047619047619047616,28.0,0.09523809523809523,9870.162469200231,11040.380952380952
46-50,M,1,B,4,12,0.15,P00001409,0.025,18.0,0.1,5153.733194093135,7289.1
18-25,M,0,A,1,17,0.2,P00004568,0.05,27.0,0.15,7544.440033456496,5117.55
55+,F,1,C,1,3,0.3225806451612903,P00085406,0.06451612903225806,21.0,0.06451612903225806,11304.068864460845,14539.322580645161
55+,F,1,C,5+,12,0.17073170731707318,P00008415,0.024390243902439025,20.0,0.12195121951219512,5641.849066379291,6797.365853658536
36-45,F,1,B,3,5,0.15,P00015635,0.05,36.0,0.2,3051.832158504824,2428.55
26-35,M,0,A,2,7,0.14893617021276595,P00024477,0.0425531914893617,14.0,0.10638297872340426,8688.501449583118,12129.31914893617
36-45,M,0,A,2,9,0.1875,P00000925,0.0625,35.0,0.125,6884.227535642616,8513.6875
36-45,M,1,A,3,3,0.16216216216216217,P00057831,0.05405405405405406,40.0,0.13513513513513514,9637.53179497215,12679.891891891892
18-25,M,0,A,2,8,0.3,P00019234,0.1,10.0,0.1,8345.377004332666,6299.7
46-50,M,1,A,3,3,0.2,P00005818,0.03333333333333333,10.0,0.1,10904.82300045555,9689.133333333333
46-50,M,1,B,4,3,0.18604651162790697,P00035048,0.046511627906976744,40.0,0.11627906976744186,6940.438222383035,6261.2558139534885
51-55,F,1,B,4,18,0.13513513513513514,P00004082,0.02702702702702703,20.0,0.13513513513513514,9825.202599367538,11599.216216216217
36-45,M,0,B,1,17,0.3333333333333333,P00006347,0.06666666666666667,8.0,0.13333333333333333,7888.462867347721,4835.133333333333
55+,F,1,C,1,17,0.26666666666666666,P00004398,0.06666666666666667,6.0,0.13333333333333333,5809.787929085913,4224.733333333334
26-35,M,0,A,2,7,0.25,P00002264,0.0625,27.0,0.125,5204.6079183098245,8116.375
55+,F,1,C,5+,11,0.16666666666666666,P00036410,0.047619047619047616,45.0,0.09523809523809523,6486.454052111291,6880.976190476191
55+,F,1,C,4,3,0.19047619047619047,P00000101,0.023809523809523808,42.0,0.09523809523809523,9565.271211866506,10121.095238095239
51-55,F,1,C,1,17,0.2,P00023970,0.05,42.0,0.15,11061.078994193536,8305.9
26-35,M,0,A,1,6,0.1875,P00004907,0.0625,45.0,0.1875,5850.733822920563,9264.0
51-55,F,1,B,3,12,0.1702127659574468,P00079375,0.0425531914893617,10.0,0.0851063829787234,8905.296081166925,9642.574468085106
26-35,M,0,B,2,20,0.2,P00015001,0.05,10.0,0.1,9797.241648733801,9124.65
46-50,F,1,B,2,3,0.17073170731707318,P00001110,0.024390243902439025,36.0,0.12195121951219512,8760.144528543784,10490.80487804878
55+,F,1,C,4,3,0.11363636363636363,P00062696,0.045454545454545456,12.0,0.09090909090909091,9067.798161306086,8684.75
36-45,M,1,B,3,7,0.3,P00000070,0.1,35.0,0.3,4410.360610098806,6398.6
46-50,F,1,B,4,3,0.16666666666666666,P00004424,0.08333333333333333,12.0,0.08333333333333333,5206.31972324079,5737.833333333333
55+,F,1,C,5+,10,0.15555555555555556,P00000148,0.044444444444444446,10.0,0.1111111111111111,5671.563577723662,5935.2444444444445
55+,F,1,C,2,5,0.3333333333333333,P00002084,0.06666666666666667,40.0,0.13333333333333333,2520.2718579739053,1843.6666666666667
55+,F,1,C,3,3,0.2857142857142857,P00096342,0.05714285714285714,14.0,0.08571428571428572,8532.392688844007,10814.342857142858
36-45,M,1,A,5+,20,0.1282051282051282,P00014365,0.05128205128205128,20.0,0.1282051282051282,8819.833878312316,11022.128205128205
46-50,F,1,B,2,10,0.17647058823529413,P00007255,0.058823529411764705,18.0,0.17647058823529413,8792.663354618273,4690.35294117647
55+,F,1,C,1,17,0.2727272727272727,P00041274,0.09090909090909091,5.0,0.09090909090909091,5373.400083238308,4012.3636363636365
55+,F,1,C,1,3,0.15789473684210525,P00003852,0.05263157894736842,16.0,0.15789473684210525,9627.707748232708,7511.473684210527
26-35,M,0,A,4,6,0.2631578947368421,P00004232,0.05263157894736842,9.0,0.10526315789473684,4200.446687468965,7088.526315789473
36-45,M,0,A,4,12,0.12195121951219512,P00045432,0.04878048780487805,9.0,0.0975609756097561,6946.918898191397,7156.1463414634145
46-50,M,1,B,5+,3,0.16666666666666666,P00034057,0.047619047619047616,5.0,0.09523809523809523,6781.635157197903,5894.238095238095
18-25,M,0,A,1,4,0.1111111111111111,P00001853,0.05555555555555555,27.0,0.1111111111111111,6799.526072488988,6378.888888888889
26-35,M,0,A,1,12,0.25,P00004405,0.08333333333333333,9.0,0.16666666666666666,6810.545786432311,8307.5
36-45,M,0,A,4,3,0.2222222222222222,P00055630,0.05555555555555555,28.0,0.1111111111111111,10000.011231739725,13315.222222222223
0-17,M,0,A,2,5,0.26666666666666666,P00024740,0.06666666666666667,4.0,0.06666666666666667,6829.294650882434,3920.0
18-25,M,0,A,1,16,0.23076923076923078,P00011630,0.07692307692307693,40.0,0.3076923076923077,6498.600953972659,5995.7692307692305
46-50,M,1,A,5+,12,0.1836734693877551,P00029962,0.04081632653061224,10.0,0.10204081632653061,7205.277938196878,8034.714285714285
55+,F,1,C,3,8,0.15789473684210525,P00009397,0.05263157894736842,18.0,0.15789473684210525,4241.7101765941325,3075.0
36-45,M,0,B,2,17,0.2,P00003227,0.06666666666666667,40.0,0.13333333333333333,10070.0940909209,8314.0
36-45,F,1,B,1,10,0.1875,P00001085,0.0625,10.0,0.125,6863.983561254111,4096.0625
26-35,M,0,A,2,3,0.1590909090909091,P00008655,0.022727272727272728,18.0,0.06818181818181818,9303.556072496169,10325.181818181818
55+,F,1,C,2,11,0.25,P00005776,0.0625,32.0,0.125,4764.969146017632,4388.1875
26-35,M,0,A,2,9,0.13333333333333333,P00001575,0.06666666666666667,13.0,0.13333333333333333,9369.492224387464,11452.4
46-50,F,1,B,3,3,0.15555555555555556,P00023520,0.044444444444444446,40.0,0.08888888888888889,9438.444022114336,12464.622222222222
26-35,M,0,A,4,3,0.15555555555555556,P00019226,0.044444444444444446,42.0,0.08888888888888889,9870.398158947875,9573.044444444444
55+,F,1,C,1,10,0.15384615384615385,P00014343,0.07692307692307693,7.0,0.15384615384615385,9329.384227488037,6127.692307692308
51-55,F,1,C,2,15,0.23529411764705882,P00014665,0.058823529411764705,4.0,0.11764705882352941,1428.5457743494833,763.1764705882352
55+,F,1,C,5+,1,0.2222222222222222,P00016835,0.05555555555555555,36.0,0.16666666666666666,7118.974647106407,8450.555555555555
55+,F,1,C,2,3,0.15789473684210525,P00000148,0.05263157894736842,12.0,0.10526315789473684,8435.105072540313,6605.8421052631575
26-35,M,0,B,1,4,0.2,P00003235,0.1,12.0,0.1,2382.569353077098,1398.5
51-55,F,1,C,2,16,0.2777777777777778,P00003448,0.05555555555555555,4.0,0.1111111111111111,8456.821034900755,6530.388888888889
51-55,F,1,C,2,14,0.25,P00013551,0.08333333333333333,40.0,0.16666666666666666,3934.3792962765674,2932.4166666666665
51-55,F,1,C,3,9,0.2,P00000215,0.1,6.0,0.1,5431.11163268319,5936.3
46-50,F,1,B,2,4,0.25,P00005612,0.0625,14.0,0.1875,8236.7804852685,6501.3125
36-45,M,1,A,5+,20,0.21212121212121213,P00007362,0.030303030303030304,7.0,0.09090909090909091,9428.848733709849,13321.454545454546
26-35,M,0,A,1,3,0.16666666666666666,P00052838,0.05555555555555555,10.0,0.08333333333333333,11351.718196637592,11389.611111111111
51-55,F,1,C,1,3,0.17142857142857143,P00009771,0.02857142857142857,14.0,0.11428571428571428,7455.656925330947,9593.6
0-17,M,0,A,5+,16,0.2,P00013324,0.05,16.0,0.1,7066.527475023582,5196.15
18-25,M,0,A,1,4,0.2631578947368421,P00004979,0.05263157894736842,18.0,0.10526315789473684,3200.536098185658,2291.7368421052633
26-35,M,0,B,2,3,0.15,P00005857,0.05,21.0,0.15,7550.167418150756,5793.4
26-35,M,0,A,5+,18,0.18421052631578946,P00004898,0.02631578947368421,14.0,0.07894736842105263,8461.192791305244,13270.815789473685
55+,F,1,C,5+,13,0.15625,P00088465,0.0625,7.0,0.09375,8277.649644926585,11151.96875
26-35,M,0,A,2,1,0.12903225806451613,P00003936,0.03225806451612903,20.0,0.12903225806451613,8818.218931549114,9782.516129032258
26-35,M,0,A,3,3,0.25,P00014993,0.05555555555555555,35.0,0.08333333333333333,9448.392417013227,13965.138888888889
55+,F,1,C,1,3,0.1951219512195122,P00000070,0.024390243902439025,30.0,0.12195121951219512,6783.261439821969,7107.195121951219
46-50,M,1,B,4,12,0.14,P00073508,0.04,40.0,0.1,5841.783334788466,6196.8
46-50,M,1,B,4,3,0.20930232558139536,P00000610,0.023255813953488372,21.0,0.06976744186046512,9453.50933930622,12611.06976744186
46-50,M,1,A,4,20,0.1794871794871795,P00024866,0.05128205128205128,39.0,0.10256410256410256,10044.768914542472,13447.923076923076
55+,F,1,C,1,10,0.26666666666666666,P00007781,0.06666666666666667,7.0,0.13333333333333333,4754.708676669897,3738.8
0-17,M,0,A,1,5,0.15384615384615385,P00003658,0.07692307692307693,40.0,0.3076923076923077,9899.33728551097,6440.2307692307695
51-55,F,1,B,4,7,0.13636363636363635,P00006603,0.022727272727272728,21.0,0.09090909090909091,7583.05632975329,8936.045454545454
26-35,M,0,A,1,11,0.12,P00000285,0.02,40.0,0.08,10616.313780946297,12983.48
55+,F,1,C,1,19,0.16129032258064516,P00000404,0.03225806451612903,39.0,0.12903225806451613,10168.630041265591,13512.870967741936
55+,F,1,C,5+,3,0.11363636363636363,P00000148,0.022727272727272728,40.0,0.1590909090909091,7349.331583527172,7876.704545454545
36-45,M,0,B,2,9,0.17647058823529413,P00000809,0.058823529411764705,30.0,0.17647058823529413,5324.626107420457,5221.941176470588
0-17,M,0,A,2,10,0.26666666666666666,P00000772,0.06666666666666667,6.0,0.06666666666666667,8818.416531544059,5494.466666666666
36-45,M,1,B,3,12,0.2,P00000105,0.05,10.0,0.15,7336.865451984677,9932.15
51-55,F,1,C,4,12,0.14634146341463414,P00001853,0.024390243902439025,10.0,0.12195121951219512,7771.236876472362,7371.09756097561
46-50,M,1,B,3,3,0.16666666666666666,P00038508,0.041666666666666664,9.0,0.0625,7761.060302644,9464.5
26-35,M,0,A,2,13,0.14634146341463414,P00000215,0.024390243902439025,36.0,0.07317073170731707,9408.485793388341,9425.975609756097
36-45,M,0,B,1,3,0.3076923076923077,P00023649,0.07692307692307693,30.0,0.15384615384615385,5061.835644283958,3688.6153846153848
36-45,M,0,A,2,12,0.14893617021276595,P00001029,0.02127659574468085,36.0,0.0851063829787234,7251.758180574433,8356.170212765957
46-50,F,1,B,2,3,0.2,P00002815,0.022222222222222223,20.0,0.1111111111111111,10238.040156221505,12967.622222222222
18-25,M,0,A,2,15,0.25,P00025639,0.08333333333333333,6.0,0.16666666666666666,6426.757664898633,4836.916666666667
46-50,M,1,B,5+,6,0.125,P00000148,0.020833333333333332,27.0,0.08333333333333333,8418.371451392306,7933.25
55+,F,1,C,5+,10,0.13953488372093023,P00000247,0.023255813953488372,21.0,0.09302325581395349,7505.726004077386,7020.906976744186
46-50,M,1,A,5+,3,0.17073170731707318,P00006347,0.024390243902439025,36.0,0.12195121951219512,6260.015994875537,6728.487804878048
46-50,F,1,C,2,17,0.2631578947368421,P00005451,0.05263157894736842,6.0,0.10526315789473684,3996.2063164927567,2353.4210526315787
18-25,M,0,A,2,3,0.15789473684210525,P00019026,0.05263157894736842,42.0,0.15789473684210525,8749.46802225796,5912.315789473684
36-45,M,0,B,2,5,0.15,P00006275,0.05,27.0,0.1,8937.91641370745,5797.35
18-25,M,0,A,2,17,0.3157894736842105,P00001282,0.05263157894736842,12.0,0.15789473684210525,5094.467912921768,2229.7368421052633
36-45,M,0,B,1,10,0.2,P00002346,0.06666666666666667,4.0,0.06666666666666667,2146.1762675578566,1395.0
51-55,F,1,C,3,11,0.2,P00011460,0.1,30.0,0.3,4323.557819923567,4845.0
26-35,M,0,A,5+,3,0.19148936170212766,P00034037,0.0425531914893617,11.0,0.06382978723404255,10100.988755789622,11955.63829787234
55+,F,1,C,2,13,0.16326530612244897,P00001575,0.02040816326530612,42.0,0.12244897959183673,9957.326068632825,13064.979591836734
46-50,F,1,B,3,9,0.15789473684210525,P00006213,0.05263157894736842,30.0,0.15789473684210525,4862.88905116872,5566.421052631579
46-50,M,1,A,5+,3,0.15384615384615385,P00028582,0.07692307692307693,36.0,0.10256410256410256,8961.618314066804,11496.666666666666
51-55,F,1,B,1,18,0.18421052631578946,P00004270,0.02631578947368421,21.0,0.10526315789473684,9561.15489287203,14045.078947368422
51-55,F,1,B,2,3,0.23333333333333334,P00046599,0.06666666666666667,21.0,0.13333333333333333,9434.430225959899,12687.366666666667
51-55,F,1,C,1,4,0.15,P00000795,0.05,44.0,0.15,7591.3572262700245,4878.7
26-35,M,0,A,3,5,0.18181818181818182,P00005057,0.09090909090909091,18.0,0.18181818181818182,2883.1155654320146,3687.181818181818
36-45,M,0,A,4,3,0.16279069767441862,P00000221,0.023255813953488372,20.0,0.11627906976744186,5150.669598117327,6870.976744186047
51-55,F,1,C,2,12,0.375,P00004189,0.0625,20.0,0.125,5037.59038256387,7058.9375
26-35,M,0,A,5+,3,0.16279069767441862,P00001039,0.023255813953488372,27.0,0.13953488372093023,6848.574199730462,8026.953488372093
51-55,F,1,C,3,4,0.23076923076923078,P00010326,0.07692307692307693,8.0,0.07692307692307693,9390.817545169679,5263.0
55+,F,1,C,3,12,0.18181818181818182,P00091499,0.045454545454545456,7.0,0.11363636363636363,7051.171089515217,7494.818181818182
36-45,M,1,B,2,14,0.23529411764705882,P00002815,0.058823529411764705,18.0,0.11764705882352941,3480.885600845921,5468.235294117647
51-55,F,1,C,1,10,0.21052631578947367,P00005394,0.05263157894736842,30.0,0.15789473684210525,9050.23987533864,7399.631578947368
26-35,M,0,A,5+,3,0.17391304347826086,P00091957,0.043478260869565216,27.0,0.10869565217391304,5813.606646114681,5169.826086956522
46-50,F,1,B,4,16,0.13513513513513514,P00009387,0.02702702702702703,42.0,0.13513513513513514,9627.475489701586,11077.027027027027
55+,F,1,C,3,3,0.1875,P00022092,0.0625,21.0,0.125,6051.661870580125,7911.0625
46-50,M,1,B,1,18,0.1891891891891892,P00034573,0.05405405405405406,20.0,0.13513513513513514,9842.906293763432,12856.432432432432
26-35,M,0,B,1,4,0.2,P00000404,0.05,36.0,0.15,6918.989777188726,4928.2
51-55,F,1,C,5+,3,0.17647058823529413,P00005057,0.11764705882352941,7.0,0.11764705882352941,5636.346484308472,7625.235294117647
26-35,M,0,A,4,13,0.14,P00066727,0.04,42.0,0.08,10478.357589813395,14264.34
55+,F,1,C,1,3,0.1111111111111111,P00000247,0.027777777777777776,21.0,0.1111111111111111,8939.94618441066,10233.638888888889
26-35,M,0,A,5+,8,0.1282051282051282,P00074467,0.05128205128205128,30.0,0.10256410256410256,7991.3914192157235,7690.641025641025
55+,F,1,C,2,5,0.16666666666666666,P00004398,0.08333333333333333,40.0,0.16666666666666666,3249.7405898802376,3084.4166666666665
0-17,M,0,A,1,5,0.2222222222222222,P00009690,0.05555555555555555,4.0,0.1111111111111111,9102.80051283508,5928.666666666667
26-35,M,0,A,4,3,0.14705882352941177,P00005311,0.029411764705882353,10.0,0.08823529411764706,9564.64474760825,11420.941176470587
36-45,M,0,B,3,5,0.2,P00001794,0.05,4.0,0.1,6719.38582406395,3820.8
51-55,F,1,B,5+,3,0.1590909090909091,P00000947,0.022727272727272728,30.0,0.06818181818181818,8528.629584886103,9170.90909090909
26-35,M,0,A,2,19,0.15789473684210525,P00002002,0.05263157894736842,8.0,0.10526315789473684,8163.343380034364,7234.8421052631575
18-25,M,0,A,2,17,0.23529411764705882,P00007232,0.058823529411764705,30.0,0.11764705882352941,7644.03647892764,4585.764705882353
26-35,M,0,A,1,3,0.1935483870967742,P00000101,0.03225806451612903,10.0,0.12903225806451613,9118.8330518744,10197.806451612903
36-45,M,1,A,5+,17,0.21428571428571427,P00000947,0.023809523809523808,28.0,0.07142857142857142,6076.161270070693,6272.690476190476
46-50,F,1,B,5+,20,0.1875,P00001575,0.020833333333333332,14.0,0.125,9299.754818319196,12359.75
51-55,F,1,B,1,3,0.17073170731707318,P00053573,0.04878048780487805,35.0,0.0975609756097561,9729.190164265421,10442.439024390244
55+,F,1,C,1,4,0.16666666666666666,P00000526,0.05555555555555555,20.0,0.2222222222222222,6077.102018328841,3721.3333333333335
36-45,M,1,A,4,13,0.16326530612244897,P00002152,0.02040816326530612,20.0,0.08163265306122448,9278.028562375292,12250.530612244898
36-45,M,1,A,5+,3,0.2222222222222222,P00038508,0.05555555555555555,20.0,0.16666666666666666,10781.321560333019,10350.611111111111
0-17,M,0,A,1,10,0.1875,P00006469,0.0625,7.0,0.125,4800.025553751424,4372.625
51-55,F,1,C,4,3,0.2,P00036897,0.05,18.0,0.1,6608.914451960574,5851.15
51-55,F,1,C,1,20,0.21212121212121213,P00001575,0.06060606060606061,13.0,0.09090909090909091,9948.17142783415,14133.151515151516
51-55,F,1,B,5+,11,0.13043478260869565,P00003492,0.043478260869565216,24.0,0.10869565217391304,6647.242952645674,5836.130434782609
36-45,M,1,A,4,3,0.22,P00097209,0.06,10.0,0.08,8777.156195674388,8038.88
55+,F,1,C,2,17,0.14893617021276595,P00001069,0.02127659574468085,42.0,0.14893617021276595,6800.0112848847975,7351.702127659574
26-35,M,0,B,1,1,0.13333333333333333,P00003982,0.06666666666666667,18.0,0.13333333333333333,4804.528343136296,5446.2
26-35,M,0,A,5+,8,0.17391304347826086,P00017752,0.043478260869565216,10.0,0.08695652173913043,4143.133535647011,5966.195652173913
26-35,M,0,A,2,8,0.25,P00001029,0.0625,27.0,0.125,6910.30468696328,6851.25
51-55,F,1,C,2,4,0.2,P00004358,0.1,40.0,0.3,5371.854106772115,5030.1
55+,F,1,C,2,12,0.125,P00003161,0.025,10.0,0.1,7932.42037286192,9546.45
55+,F,1,C,5+,3,0.13953488372093023,P00003492,0.023255813953488372,30.0,0.11627906976744186,6710.241558467099,7120.418604651163
51-55,F,1,C,5+,12,0.16,P00000221,0.02,30.0,0.08,5430.068061699951,5403.22
26-35,M,0,A,5+,9,0.125,P00001575,0.0625,27.0,0.125,8305.035154450983,9748.875
51-55,F,1,B,1,3,0.2,P00007161,0.02,14.0,0.08,9526.494073597367,13597.82
55+,F,1,C,4,8,0.12195121951219512,P00059268,0.07317073170731707,30.0,0.0975609756097561,7517.043719312052,6228.1463414634145
46-50,M,1,B,5+,20,0.18,P00043044,0.04,28.0,0.08,9693.814453283798,12835.72
51-55,F,1,C,2,3,0.2,P00002538,0.06666666666666667,36.0,0.13333333333333333,6667.2365646888375,4448.533333333334
51-55,F,1,C,1,17,0.25,P00003227,0.08333333333333333,24.0,0.16666666666666666,5956.729051453007,4839.583333333333
26-35,M,0,A,1,3,0.21428571428571427,P00000947,0.023809523809523808,36.0,0.11904761904761904,9188.786479525914,11318.761904761905
55+,F,1,C,3,10,0.1875,P00008270,0.0625,42.0,0.125,10357.13204974395,6825.1875
36-45,M,0,B,2,4,0.25,P00003235,0.08333333333333333,24.0,0.16666666666666666,1794.6463313269985,992.0
36-45,M,1,A,2,18,0.14,P00040352,0.04,14.0,0.12,10254.819979633667,11685.04
36-45,F,1,B,3,16,0.2,P00003018,0.05,20.0,0.1,5547.314004139869,4485.65
51-55,F,1,C,4,3,0.18181818181818182,P00002379,0.045454545454545456,14.0,0.09090909090909091,7681.952004701474,7512.954545454545
36-45,M,1,B,5+,3,0.125,P00004405,0.0625,10.0,0.125,5832.058744560106,5638.0
51-55,F,1,C,1,11,0.16,P00005254,0.02,10.0,0.1,6874.798504832038,7625.74
55+,F,1,C,2,16,0.25,P00002346,0.0625,7.0,0.125,8369.53636310479,4460.0
46-50,F,1,B,2,3,0.2,P00018089,0.1,24.0,0.2,7818.846960318951,4963.3
51-55,F,1,B,1,3,0.175,P00006098,0.025,30.0,0.1,4964.678299284317,7083.0
36-45,M,0,A,4,3,0.325,P00070874,0.05,20.0,0.1,9862.957918230966,13743.775
55+,F,1,C,1,1,0.15789473684210525,P00017884,0.05263157894736842,42.0,0.21052631578947367,5137.150970486195,6931.263157894737
36-45,M,0,A,1,3,0.15384615384615385,P00008415,0.07692307692307693,3.0,0.15384615384615385,8073.136115760079,9388.923076923076
26-35,M,0,B,3,4,0.2,P00009387,0.1,4.0,0.1,7954.932603248265,4956.5
46-50,M,1,B,2,19,0.20588235294117646,P00003658,0.029411764705882353,21.0,0.08823529411764706,10249.329833315229,13521.70588235294
51-55,F,1,C,2,15,0.25,P00077359,0.1,20.0,0.15,7262.047028359515,3826.9
46-50,F,1,B,1,10,0.2222222222222222,P00000936,0.05555555555555555,36.0,0.1111111111111111,7628.995761570808,4979.722222222223
